InputID,MasterFrame,ID,Mag,Magerr,RA,Decl,FWHM,Var,FrameID,MJD,airmass,exposure,X,Y,Flux,Area,Flags,Theta,Elong,MuMax,Blend
10222-12701,1009016050876,9111100901631033485,13.73472,0.0531618918828119,43.0975,-8.51048,4.83,0,9111100901631,55146.2662633914,1.36,30,3098.29,4058.94,120147,370,2,7.5,3.443,5.25,0
10222-12701,1009016050876,9111100901641033905,13.735221,0.0531500991378972,43.09748,-8.51046,4.83,0,9111100901641,55146.2752740509,1.35,30,3119.98,4051.02,120634,357,0,7.6,3.515,5.19,0
10222-12701,1009016050876,9111800901611038388,13.722689,0.0530445601518595,43.09743,-8.51048,4.8,0,9111800901611,55153.2777629863,1.35,30,3066.48,4027.32,125146,375,0,7.3,3.46,5.32,0
10222-12701,1009016050876,9111800901621038489,13.716473,0.0530311911329963,43.09758,-8.51047,4.9,0,9111800901621,55153.2871002085,1.35,30,3066.66,4001.45,125738,356,2,8.2,3.405,5.07,0
10222-12701,1009016050876,9111800901631037897,13.734964,0.0530862258801389,43.09749,-8.51049,4.78,0,9111800901631,55153.29637331,1.36,30,3057.44,4020.76,123331,353,0,7.7,3.365,5.21,0
10222-12701,1009016050876,9111800901641037878,13.741834,0.0531013078882099,43.09751,-8.51044,5.13,0,9111800901641,55153.3056947221,1.38,30,3081.97,4011.73,122685,337,0,7.7,3.521,5.03,0
10222-12701,1009016050876,9102100901611030223,13.725697,0.0530962500103274,43.09747,-8.51051,5.5,0,9102100901611,55125.3597359373,1.35,30,3191.91,4030.81,122901,402,0,8.1,3.265,4.87,0
10222-12701,1009016050876,9102100901621030645,13.736216,0.0531147752331444,43.09749,-8.51043,5.62,0,9102100901621,55125.366467014,1.36,30,3189.88,4009.76,122113,390,0,7.7,3.284,4.99,0
10222-12701,1009016050876,9102100901631034050,13.725035,0.0531072749557662,43.09748,-8.51048,4.96,0,9102100901631,55125.3732476737,1.37,30,3180.89,4030.6,122431,383,0,8.1,3.297,5.11,0
10222-12701,1009016050876,9102100901641034213,13.724839,0.053087411685239,43.09753,-8.51047,5.41,0,9102100901641,55125.3799776044,1.38,30,3204,4025.12,123280,376,0,7.7,3.376,5.1,0
10222-12701,1009016050876,9091600901611039390,13.725112,0.0530828126247877,43.09751,-8.51047,4.46,0,9091600901611,55090.4385416899,1.35,30,3094.32,4001.32,123478,373,0,7.6,3.496,5.46,0
10222-12701,1009016050876,9091600901621039257,13.726273,0.0530775322234765,43.09745,-8.51046,4.56,0,9091600901621,55090.4441214814,1.34,30,3094.58,3980.96,123706,381,0,8.2,3.555,5.45,0
10222-12701,1009016050876,9091600901631045810,13.737254,0.0530131157552299,43.0975,-8.51047,4.59,0,9091600901631,55090.4496828937,1.35,30,3082.92,4002.06,126546,366,0,8.2,3.608,5.4,0
10222-12701,1009016050876,9091600901641039125,13.726567,0.0530843674700676,43.09746,-8.51048,4.53,0,9091600901641,55090.455236875,1.35,30,3106.04,3996.43,123411,368,2,7.9,3.541,5.39,0
10222-12701,1009016050876,9092500901611033619,13.730727,0.0531455442334921,43.09744,-8.51045,4.76,0,9092500901611,55099.4441151274,1.36,30,3093.87,3992.63,120823,356,0,7.9,3.489,5.15,0
10222-12701,1009016050876,9092500901621037456,13.731437,0.0531453998314812,43.09743,-8.51046,4.76,0,9092500901621,55099.4525952661,1.38,30,3096.08,3954.83,120829,367,0,8.3,3.536,5.21,0
10222-12701,1009016050876,9092500901631034533,13.728115,0.0531341021310455,43.09748,-8.51049,4.8,0,9092500901631,55099.4611670137,1.4,30,3086.66,3973.35,121300,362,0,8,3.484,5.14,0
10222-12701,1009016050876,9092500901641034074,13.727145,0.0531358482736225,43.09744,-8.51046,4.77,0,9092500901641,55099.4696497684,1.43,30,3109.93,3966.21,121227,352,0,7.8,3.588,5.12,0
10222-12701,1009016050876,10120600901611038187,13.71294,0.053128207158118,43.09749,-8.51044,5.21,0,10120600901611,55536.2270768983,1.35,30,3216.22,3962.73,121547,426,0,7.9,3.237,5.37,0
10222-12701,1009016050876,10120600901631038179,13.709064,0.0531294465139489,43.09752,-8.51045,5.11,0,10120600901631,55536.2490367014,1.37,30,3203.32,3955.58,121495,432,2,7.6,3.166,5.48,0
10222-12701,1009016050876,10120600901641034279,13.745082,0.0533706744475109,43.09749,-8.51041,5.1,0,10120600901641,55536.2554300577,1.38,30,3239.82,3949.23,112048,385,2,8,3.199,5.22,0
10222-12701,1009016050876,10111300901611038339,13.744161,0.0532481510075343,43.09754,-8.51045,4.84,0,10111300901611,55513.4062086805,1.94,30,3070.64,3920.2,116684,354,0,8.5,3.508,5.04,0
10222-12701,1009016050876,10111300901631038119,13.746486,0.0532580097747749,43.09741,-8.51043,4.71,0,10111300901631,55513.4088504515,1.98,30,3052.61,3936.3,116299,347,2,8.3,3.451,5.02,0
10222-12701,1009016050876,10111300901641038679,13.732074,0.053229103325796,43.09749,-8.51047,4.94,0,10111300901641,55513.4101960068,2,30,3086.59,3934.94,117434,348,0,8.3,3.355,5,0
10222-12701,1009016050876,10101400901611037901,13.734624,0.0532183006395,43.09751,-8.51045,5.29,0,10101400901611,55483.3581541781,1.35,30,3114.7,4009.44,117863,398,0,8.2,3.276,5.17,0
10222-12701,1009016050876,10101400901631037556,13.718578,0.0531705395065063,43.09748,-8.51045,5.06,0,10101400901631,55483.3697568751,1.35,30,3100.01,4013.53,119792,393,2,7.7,3.292,5.09,0
10222-12701,1009016050876,10101400901641034044,13.70371,0.0531902863642703,43.09745,-8.51044,4.86,0,10101400901641,55483.3755392013,1.35,30,3134.52,4006.81,118988,388,2,8,3.256,5.25,0
10222-12701,1009016050876,10103000901611029856,13.736083,0.0532866943774962,43.09743,-8.51047,6.59,0,10103000901611,55499.3124945718,1.35,30,3036.02,3979.29,115191,380,2,7.6,3.223,4.72,0
10222-12701,1009016050876,10103000901631034680,13.720669,0.0532862507342516,43.0975,-8.5105,4.91,0,10103000901631,55499.3252518172,1.35,30,3023.53,3983.17,115208,376,2,8.2,3.133,4.92,0
10222-12701,1009016050876,10103000901641034266,13.749142,0.0533582434544289,43.09749,-8.51045,5.03,0,10103000901641,55499.3315490047,1.35,30,3060.35,3977,112504,351,0,8.2,3.156,4.98,0
10222-12701,1009016050876,6012900901612029011,13.718438,0.0531680747719924,43.09745,-8.51043,4.43,0,6012900901612,53764.1081618983,1.38,30,3230.64,4006.12,119893,355,0,8.1,3.51,5.33,0
10222-12701,1009016050876,6012900901622028912,13.713869,0.0531554164275437,43.09752,-8.51044,4.47,0,6012900901622,53764.1145995949,1.39,30,3229.4,3987.98,120414,363,0,8.1,3.538,5.35,0
10222-12701,1009016050876,6012900901632028796,13.735965,0.0532406341818615,43.09752,-8.51044,4.5,0,6012900901632,53764.1210496873,1.41,30,3241.8,4011.16,116979,357,0,8,3.402,5.31,0
10222-12701,1009016050876,6012900901642029190,13.731095,0.0532189032219789,43.09751,-8.51044,4.71,0,6012900901642,53764.1275222339,1.43,30,3223.93,4008.66,117839,363,0,8.1,3.341,5.23,0
10222-12701,1009016050876,11103000901611047405,13.737055,0.0530092933001268,43.09749,-8.51046,5,0,11103000901611,55864.3466766202,1.36,30,3064.54,4050.32,126718,367,2,8.5,3.609,5.27,0
10222-12701,1009016050876,11103000901621046384,13.745617,0.0530360791713902,43.09747,-8.51043,4.89,0,11103000901621,55864.3522540974,1.37,30,3067.91,4020.18,125521,351,0,8.5,3.648,5.12,0
10222-12701,1009016050876,11103000901641045886,13.737673,0.0530267211274522,43.09755,-8.51049,4.9,0,11103000901641,55864.3636303009,1.39,30,3086.68,4048.53,125937,356,0,8.7,3.764,5.21,0
10222-12701,1009016050876,11100100901611034459,13.713943,0.0531224749545748,43.09753,-8.51048,4.46,0,11100100901611,55835.3521656483,1.43,30,3093.38,4006.31,121788,375,0,8.1,3.648,5.43,0
10222-12701,1009016050876,11100100901621034421,13.735818,0.053156893688838,43.0975,-8.51043,4.92,0,11100100901621,55835.3589080903,1.41,30,3091.49,3965.91,120353,348,0,7.7,3.819,5.39,0
10222-12701,1009016050876,11100100901631036406,13.726243,0.0531173063728777,43.09753,-8.5105,4.73,0,11100100901631,55835.3657266898,1.39,30,3075.26,3998.47,122006,353,2,8,3.752,5.36,0
10222-12701,1009016050876,11100100901641034406,13.740815,0.0531349390999752,43.09744,-8.51046,4.8,0,11100100901641,55835.3724902198,1.38,30,3108.87,3991.58,121265,344,0,8.3,3.728,5.37,0
10222-12701,1009016050876,11111700901611047742,13.730378,0.0529853822404075,43.09746,-8.5104,4.54,0,11111700901611,55882.265417743,1.35,30,3166.42,4000.01,127803,340,0,8.5,3.776,5.26,0
10222-12701,1009016050876,11111700901621046570,13.714188,0.0529477475695913,43.09755,-8.51043,4.21,0,11111700901621,55882.2710291781,1.35,30,3168.57,3969.34,129543,346,0,8.2,3.796,5.41,0
10222-12701,1009016050876,11111700901631047015,13.737824,0.0530011003584651,43.09748,-8.51044,4.61,0,11111700901631,55882.2767037731,1.35,30,3150.88,4004.65,127088,342,0,8.2,3.688,5.24,0
10222-12701,1009016050876,11111700901641046629,13.706679,0.0529321915946381,43.09753,-8.51044,4.35,0,11111700901641,55882.2822835534,1.35,30,3183.9,3998.06,130274,353,2,8.4,3.637,5.2,0
10222-12701,1009016050876,11101800901611046261,13.748538,0.052926715474656,43.09744,-8.51046,4.96,0,11101800901611,55852.3438419444,1.35,30,3056.83,4064.26,130533,340,0,8,3.448,4.88,0
10222-12701,1009016050876,11101800901621041843,13.727448,0.0529824749093611,43.09751,-8.51042,4.97,0,11101800901621,55852.3494454632,1.35,30,3059.39,4034.03,127936,359,0,8.3,3.579,5.05,0
10222-12701,1009016050876,11101800901631041595,13.757549,0.0530536086271429,43.09754,-8.51049,5.22,0,11101800901631,55852.3551319446,1.35,30,3040.17,4067.72,124748,344,0,8.7,3.729,4.99,0
10222-12701,1009016050876,11101800901641041922,13.761211,0.0530573971145784,43.09749,-8.51045,5.03,0,11101800901641,55852.3608391667,1.35,30,3075.3,4061.33,124582,334,0,7.7,3.682,5.14,0
10222-12701,1009016050876,11112800901611046362,13.747798,0.0530601411218565,43.09742,-8.51045,5.08,0,11112800901611,55893.241703935,1.35,30,3023.61,4046.95,124462,350,0,8.4,3.709,5.13,0
10222-12701,1009016050876,11112800901621047016,13.754335,0.0530941003096173,43.09747,-8.51046,4.74,0,11112800901621,55893.2467958448,1.34,30,3024.7,4018.75,122993,330,2,8.5,3.643,5.19,0
10222-12701,1009016050876,11112800901631046456,13.746582,0.0530750829231997,43.09748,-8.51047,4.55,0,11112800901631,55893.2519489005,1.35,30,3007.53,4052.98,123812,349,0,8.3,3.776,5.33,0
10222-12701,1009016050876,11112800901641046234,13.731182,0.0530477601722573,43.09747,-8.51044,4.36,0,11112800901641,55893.2572114351,1.35,30,3041.48,4046.19,125005,350,0,8.4,3.688,5.33,0
10222-12701,1009016050876,11123100901611042257,13.712539,0.0529848791015834,43.09747,-8.51045,4.36,0,11123100901611,55926.1564509953,1.35,30,3101.83,4008.13,127826,359,0,8.3,3.632,5.31,0
10222-12701,1009016050876,11123100901621042489,13.7111,0.0529755008080714,43.0975,-8.51044,4.46,0,11123100901621,55926.1615573843,1.35,30,3102.68,3978.1,128256,371,0,8,3.661,5.43,0
10222-12701,1009016050876,11123100901631041888,13.703729,0.0529600027424825,43.09749,-8.51043,4.71,0,11123100901631,55926.1665511457,1.35,30,3085.49,4013.14,128972,368,0,8.3,3.497,5.41,0
10222-12701,1009016050876,11123100901641042235,13.727261,0.0530113589980458,43.09753,-8.51046,5.06,0,11123100901641,55926.1716052429,1.35,30,3122.98,4007.59,126625,353,0,8,3.571,5.15,0
10222-12701,1009016050876,12091900901611046579,13.742389,0.0532709481258704,43.09753,-8.51046,4.79,0,12091900901611,56189.4230280439,1.35,30,3081.26,3999.4,115797,400,2,8.2,3.326,5.26,0
10222-12701,1009016050876,12091900901621048488,13.74361,0.0532728116374091,43.09749,-8.51043,4.76,0,12091900901621,56189.4275622107,1.35,30,3081.61,3970.28,115725,397,2,8.5,3.359,5.31,0
10222-12701,1009016050876,12091900901631046938,13.730413,0.0532414480094733,43.0975,-8.51045,4.83,0,12091900901631,56189.4321464701,1.35,30,3061.53,4006.81,116947,389,2,8.1,3.325,5.24,0
10222-12701,1009016050876,12091900901641046715,13.722689,0.0532192548246636,43.09746,-8.51047,4.59,0,12091900901641,56189.4366830322,1.35,30,3097.27,4000.88,117825,395,2,8.3,3.144,5.29,0
10222-12701,1009016050876,12100900901611039170,13.741757,0.0532563157675524,43.09755,-8.51042,5.16,0,12100900901611,56209.4666067595,1.61,30,3241.16,3943.24,116365,337,0,8.2,3.644,5.06,0
10222-12701,1009016050876,12100900901621039497,13.744272,0.0532843208755221,43.09738,-8.51041,5.13,0,12100900901621,56209.4717078586,1.64,30,3251.84,3914.7,115282,317,2,8.5,3.598,4.94,0
10222-12701,1009016050876,12100900901631039010,13.736572,0.0532598596452379,43.09751,-8.51044,4.99,0,12100900901631,56209.4768451504,1.69,30,3238.61,3951.32,116227,334,0,8.7,3.624,4.99,0
10222-12701,1009016050876,12100900901641039080,13.725281,0.0532105609549449,43.09746,-8.51043,5.29,0,12100900901641,56209.481981412,1.73,30,3276.16,3947.18,118172,337,2,8.6,3.672,4.82,0
10222-12701,1009016050876,12101500901611039251,13.741302,0.0531783473884438,43.0975,-8.51042,4.72,0,12101500901611,56215.3755214354,1.35,30,3122.47,3960.12,119473,349,2,8,3.465,5.16,0
10222-12701,1009016050876,12101500901621038925,13.705998,0.0530936099997447,43.09755,-8.51047,4.95,0,12101500901621,56215.3817503355,1.35,30,3120.54,3928.3,123014,381,0,8.4,3.49,5.13,0
10222-12701,1009016050876,12101500901631038658,13.703421,0.0530883190395237,43.09748,-8.51043,4.78,0,12101500901631,56215.3880122337,1.36,30,3105.47,3961.59,123241,381,2,8.1,3.298,5.1,0
10222-12701,1009016050876,12101500901641038424,13.721306,0.0531373566544269,43.09748,-8.51042,4.71,0,12101500901641,56215.394314514,1.37,30,3141.67,3954.72,121164,361,0,8.8,3.452,5.13,0
10222-12701,1009016050876,12102100901611043630,13.729768,0.0525026623181069,43.09765,-8.51038,4.88,0,12102100901611,56221.4358029979,1.62,40,3155.69,3877.3,153614,392,2,6.4,3.46,5.32,0
10222-12701,1009016050876,12102100901621043367,13.708117,0.0524565162543235,43.09726,-8.51045,4.68,0,12102100901621,56221.4425372685,1.67,40,3161.5,3846.47,156543,399,2,7.5,3.427,5.27,0
10222-12701,1009016050876,12102100901631042723,13.753816,0.0525805928034538,43.09752,-8.51042,4.5,0,12102100901631,56221.4492389004,1.73,40,3150.89,3881.17,148874,342,0,8.8,3.518,5.28,0
10222-12701,1009016050876,12102100901641043478,13.738277,0.0525546174795173,43.09742,-8.51041,4.35,0,12102100901641,56221.4559942129,1.8,40,3195.04,3875.97,150426,345,2,7.8,3.517,5.23,0
10222-12701,1009016050876,12110200901611029249,13.709668,0.0530935633109783,43.09747,-8.51044,4.91,0,12110200901611,56233.3074650578,1.35,30,3554.33,4024.16,123016,293,2,7.8,3.383,4.53,0
10222-12701,1009016050876,12110200901621029348,13.744412,0.0531882126718935,43.09743,-8.51044,4.79,0,12110200901621,56233.3158671181,1.34,30,3559.98,4000,119072,279,0,7.7,3.317,4.54,0
10222-12701,1009016050876,12110200901631029003,13.702508,0.0530759374630235,43.09746,-8.51043,4.63,0,12110200901631,56233.3243517359,1.35,30,3547.88,4039.64,123775,301,0,7.4,3.511,4.65,0
10222-12701,1009016050876,12110200901641029429,13.745738,0.0531914230113203,43.09739,-8.51042,5.03,0,12110200901641,56233.3328353819,1.36,30,3599.41,4040.16,118942,285,0,8.8,3.448,4.54,0
10222-12701,1009016050876,13101200901611041902,13.712992,0.0530743418672976,43.09763,-8.51048,4.82,0,13101200901611,56577.3701631944,1.35,30,3239.78,4020.29,123844.101562,393,2,8.7,3.38,5.21,0
10222-12701,1009016050876,13101200901621042146,13.737952,0.0531418393258773,43.09753,-8.51049,4.72,0,13101200901621,56577.3759345603,1.35,30,3239.15,4008.07,120977.101562,380,0,8.1,3.391,5.28,0
10222-12701,1009016050876,13101200901631041976,13.717313,0.053084871434172,43.09752,-8.51045,4.74,0,13101200901631,56577.3815589119,1.35,30,3226.92,4025.6,123389.296875,379,2,8.6,3.37,5.27,0
10222-12701,1009016050876,13101200901641039317,13.714011,0.0530701120716454,43.09752,-8.51048,4.85,0,13101200901641,56577.3873008913,1.35,30,3248.67,4025.79,124027.601562,377,2,8,3.381,5.26,0
10222-12701,1009016050876,13102600901611039699,13.746746,0.0531759939609124,43.09764,-8.51051,4.85,0,13102600901611,56591.3531548609,1.36,30,3239.97,4017.65,119569,361,0,8.4,3.229,5.07,0
10222-12701,1009016050876,13102600901621038999,13.716295,0.053096853278706,43.09764,-8.51049,5,0,13102600901621,56591.3623827891,1.37,30,3237.88,4011.04,122875.203125,372,0,8.2,3.161,5.01,0
10222-12701,1009016050876,13102600901631038755,13.734773,0.0531517941224169,43.09762,-8.51051,4.98,0,13102600901631,56591.3715847801,1.39,30,3229.73,4028.95,120563.796875,374,0,8.2,3.333,5.06,0
10222-12701,1009016050876,13102600901641039247,13.700338,0.0530646258616172,43.09754,-8.51049,4.64,0,13102600901641,56591.3807992707,1.41,30,3254.52,4028.69,124266.296875,372,0,8.6,3.213,5.03,0
10223-3701,1001012054336,5120600101211031850,13.440006,0.0523112539372489,31.56668,-0.29158,3.16,0,5120600101211,53710.1863741898,1.2,30,3149.33,3654.86,166412,448,2,77.7,1.324,6.21,0
10223-3701,1001012054336,5120600101221032489,13.423575,0.0522738957913603,31.56667,-0.29153,3.18,0,5120600101221,53710.1938781482,1.2,30,3150.58,3635.31,169122,477,2,73.7,1.38,6.15,0
10223-3701,1001012054336,5120600101231031957,13.423985,0.0522744942185423,31.56668,-0.29153,3.04,0,5120600101231,53710.201380949,1.2,30,3166,3658.7,169078,459,2,74.3,1.277,6.19,0
10223-3701,1001012054336,5120600101241032015,13.442672,0.0523188216769402,31.56666,-0.2915,3,0,5120600101241,53710.2088603703,1.21,30,3142.48,3654.67,165872,434,2,76.7,1.342,6.34,0
10223-3701,1001012054336,5122500101211031624,13.401618,0.0522445869632048,31.56667,-0.29153,2.87,0,5122500101211,53729.1591603821,1.21,30,3173.3,3658.07,171301,450,2,71.6,1.315,6.26,0
10223-3701,1001012054336,5122500101221031779,13.423227,0.0522856816015467,31.56666,-0.29152,2.95,0,5122500101221,53729.1671338077,1.22,30,3175.59,3639.23,168259,435,2,74.1,1.347,6.26,0
10223-3701,1001012054336,5122500101231031562,13.412384,0.0522611740456387,31.5667,-0.29153,3.08,0,5122500101231,53729.1751269214,1.23,30,3187.8,3663.89,170062,436,2,73.9,1.34,6.14,0
10223-3701,1001012054336,5122500101241032261,13.413615,0.0522708940484983,31.56667,-0.29153,2.86,0,5122500101241,53729.183090162,1.25,30,3169.04,3660.79,169343,423,2,75,1.369,6.32,0
10223-3701,1001012054336,5110100101211031976,13.443969,0.0523592781412088,31.56671,-0.29156,3.04,0,5110100101211,53675.2647510879,1.21,30,3161.88,3692.54,163035,434,2,77.6,1.301,6.11,0
10223-3701,1001012054336,5110100101221031617,13.460329,0.0523973892076286,31.56669,-0.29155,2.98,0,5110100101221,53675.2711828933,1.2,30,3164.96,3674.71,160437,420,2,74.5,1.331,6.16,0
10223-3701,1001012054336,5110100101231031505,13.449298,0.0523688617968085,31.56666,-0.29155,2.93,0,5110100101231,53675.2776042707,1.2,30,3175.14,3699.6,162375,419,2,77.2,1.379,6.24,0
10223-3701,1001012054336,5110100101241032033,13.453127,0.0523757562241874,31.5667,-0.29155,3.09,0,5110100101241,53675.284033183,1.2,30,3149.47,3697.12,161903,441,2,75.8,1.346,6.12,0
10223-3701,1001012054336,5112200101211027578,13.449709,0.0524573537369254,31.56668,-0.29153,2.91,0,5112200101211,53696.2595810997,1.22,30,3142.8,3640.68,156489,398,2,76.5,1.328,6.06,0
10223-3701,1001012054336,5112200101221028032,13.435583,0.0524031560513982,31.56669,-0.29154,3.01,0,5112200101221,53696.2659837268,1.23,30,3144.39,3622.96,160050,417,2,74.2,1.333,6.11,0
10223-3701,1001012054336,5112200101231027572,13.442714,0.0526200135383315,31.5667,-0.29156,3.03,0,5112200101231,53696.2723922683,1.25,30,3160.1,3646.35,146570,374,2,76.1,1.372,5.92,0
10223-3701,1001012054336,5112200101241023313,13.47949,0.0530362145283588,31.56667,-0.29154,3.07,0,5112200101241,53696.2788303238,1.26,30,3135.75,3643.43,125515,315,2,81.2,1.342,5.56,0
10223-3701,1001012054336,5112900101211030793,13.41527,0.0523746291694929,31.56669,-0.29155,3.31,0,5112900101211,53703.1200727085,1.42,30,3123.48,3679.13,161980,459,2,73.8,1.348,6.15,0
10223-3701,1001012054336,5112900101221027362,13.430435,0.052396645859975,31.56664,-0.29153,3.41,0,5112900101221,53703.126517361,1.39,30,3123.65,3660.36,160487,459,2,74.4,1.365,6.02,0
10223-3701,1001012054336,5112900101231026777,13.426796,0.0523805967855785,31.56668,-0.29155,3.47,0,5112900101231,53703.1329962732,1.35,30,3132.76,3685.09,161573,461,2,75.7,1.323,5.95,0
10223-3701,1001012054336,5112900101241027726,13.430283,0.052390387633552,31.56667,-0.29155,3.25,0,5112900101241,53703.1394538772,1.33,30,3114.45,3681.92,160909,445,2,74.7,1.307,6.1,0
10223-3701,1001012054336,5100500101211031958,13.45381,0.0527166481633271,31.56668,-0.29153,2.86,0,5100500101211,53648.3470913312,1.2,30,3141.42,3671.99,141171,424,2,77.4,1.296,6.34,0
10223-3701,1001012054336,5100500101221032049,13.459002,0.0527329212023862,31.56669,-0.29152,2.86,0,5100500101221,53648.356353831,1.2,30,3142.61,3652.4,140295,436,2,75.2,1.333,6.35,0
10223-3701,1001012054336,5100500101231031728,13.437773,0.0526900129943441,31.56668,-0.29156,2.87,0,5100500101231,53648.3655880904,1.2,30,3152.13,3675.95,142625,471,2,70.5,1.437,6.38,0
10223-3701,1001012054336,5100500101241031966,13.441771,0.0527158168495532,31.5667,-0.29157,2.93,0,5100500101241,53648.3748285878,1.21,30,3130.54,3672.82,141216,454,2,73.9,1.344,6.41,0
10223-3701,1001012054336,5101100101211027395,13.483573,0.0526585961227027,31.56669,-0.29154,3.01,0,5101100101211,53654.3373601618,1.2,30,3125.17,3711.66,144373,380,2,77.2,1.365,6.09,0
