InputID,ID,Mag,Magerr,RA,Decl,MJD,Blend
8614-12703,1135076067279,13.85,0.05,258.11845,35.88404,55677.43573,0
8614-12703,1135076067279,13.87,0.05,258.11839,35.88402,55677.44462,0
8614-12703,1135076067279,13.87,0.05,258.11845,35.88399,55677.45247,0
8614-12703,1135076067279,13.84,0.05,258.11839,35.88404,55714.34819,0
8614-12703,1135076067279,13.78,0.06,258.11842,35.88398,55714.36010,0
8614-12703,1135076067279,13.86,0.05,258.11842,35.88404,55714.36937,0
8614-12703,1135076067279,13.84,0.05,258.11842,35.88406,55714.37447,0
8614-12703,1135076067279,13.86,0.05,258.11846,35.88405,55648.42406,0
8614-12703,1135076067279,13.86,0.05,258.11847,35.88404,55648.43271,0
8614-12703,1135076067279,13.84,0.05,258.11851,35.88403,55648.44133,0
8614-12703,1135076067279,13.86,0.05,258.11849,35.88409,55648.44996,0
8614-12703,1135076067279,13.86,0.05,258.11845,35.88403,55689.39908,0
8614-12703,1135076067279,13.85,0.05,258.11847,35.88405,55689.40598,0
8614-12703,1135076067279,13.87,0.05,258.11843,35.88406,55689.41290,0
8614-12703,1135076067279,13.86,0.05,258.11844,35.88402,55689.41986,0
8614-12703,1135076067279,13.84,0.05,258.11850,35.88408,55864.07898,0
8614-12703,1135076067279,13.85,0.05,258.11846,35.88405,55864.08412,0
8614-12703,1135076067279,13.83,0.05,258.11841,35.88405,55864.09448,0
8614-12703,1135076067279,13.87,0.05,258.11844,35.88407,55855.11802,0
8614-12703,1135076067279,13.85,0.05,258.11843,35.88405,55855.12551,0
8614-12703,1135076067279,13.86,0.05,258.11852,35.88403,55855.13296,0
8614-12703,1135076067279,13.87,0.05,258.11841,35.88404,55855.14038,0
8614-12703,1135076067279,13.86,0.05,258.11846,35.88403,56008.46263,0
8614-12703,1135076067279,13.87,0.05,258.11844,35.88406,56008.46942,0
8614-12703,1135076067279,13.86,0.05,258.11845,35.88406,56008.47624,0
8614-12703,1135076067279,13.85,0.05,258.11851,35.88406,56008.48304,0
8614-12703,1135076067279,13.84,0.05,258.11847,35.88408,56041.43475,0
8614-12703,1135076067279,13.87,0.05,258.11843,35.88408,56041.43995,0
8614-12703,1135076067279,13.84,0.05,258.11846,35.88402,56041.44514,0
8614-12703,1135076067279,13.86,0.05,258.11847,35.88405,56041.45020,0
8614-12703,1135076067279,13.83,0.05,258.11847,35.88402,56047.30326,0
8614-12703,1135076067279,13.85,0.05,258.11849,35.88406,56047.30893,0
8614-12703,1135076067279,13.84,0.05,258.11845,35.88409,56047.31454,0
8614-12703,1135076067279,13.83,0.05,258.11849,35.88402,56047.32032,0
8614-12703,1135076067279,13.86,0.05,258.11847,35.88406,56064.41946,0
8614-12703,1135076067279,13.87,0.05,258.11848,35.88403,56064.42558,0
8614-12703,1135076067279,13.88,0.05,258.11846,35.88404,56064.43175,0
8614-12703,1135076067279,13.88,0.05,258.11846,35.88403,56064.43797,0
8614-12703,1135076067279,13.86,0.05,258.11845,35.88404,56070.39429,0
8614-12703,1135076067279,13.85,0.05,258.11852,35.88403,56070.40244,0
8614-12703,1135076067279,13.84,0.05,258.11845,35.88403,56070.41060,0
8614-12703,1135076067279,13.85,0.05,258.11847,35.88405,56070.41877,0
8614-12703,1135076067279,13.82,0.05,258.11845,35.88402,56077.31179,0
8614-12703,1135076067279,13.82,0.05,258.11846,35.88401,56077.31792,0
8614-12703,1135076067279,13.83,0.05,258.11845,35.88403,56077.32415,0
8614-12703,1135076067279,13.84,0.05,258.11850,35.88405,56077.33043,0
8614-12703,1135076067279,13.84,0.05,258.11840,35.88401,56088.37799,0
8614-12703,1135076067279,13.88,0.05,258.11844,35.88405,56088.38359,0
8614-12703,1135076067279,13.80,0.05,258.11857,35.88404,56088.38933,0
8614-12703,1135076067279,13.85,0.05,258.11845,35.88404,56088.39494,0
8614-12703,1135076067279,13.89,0.06,258.11850,35.88413,56151.14439,0
8614-12703,1135076067279,13.78,0.06,258.11848,35.88406,56151.15486,0
8614-12703,1135076067279,13.87,0.06,258.11848,35.88403,56151.16002,0
8614-12703,1135076067279,13.79,0.05,258.11847,35.88417,56176.12066,0
8614-12703,1135076067279,13.74,0.05,258.11848,35.88410,56176.12742,0
8614-12703,1135076067279,13.74,0.05,258.11846,35.88404,56176.13416,0
8614-12703,1135076067279,13.78,0.05,258.11845,35.88401,56176.14091,0
8614-12703,1135076067279,13.81,0.05,258.11849,35.88407,56187.21250,0
8614-12703,1135076067279,13.82,0.05,258.11841,35.88407,56211.12062,0
8614-12703,1135076067279,13.83,0.05,258.11836,35.88405,56211.12855,0
8614-12703,1135076067279,13.82,0.05,258.11850,35.88406,56211.13669,0
8614-12703,1135076067279,13.81,0.05,258.11844,35.88404,56211.14418,0
8614-12703,1135076067279,13.84,0.05,258.11838,35.88400,56221.10963,0
8614-12703,1135076067279,13.84,0.05,258.11840,35.88404,56221.11494,0
8614-12703,1135076067279,13.85,0.05,258.11843,35.88409,56221.12583,0
8614-12703,1135076067279,13.84,0.05,258.11851,35.88406,56398.39258,0
8614-12703,1135076067279,13.84,0.05,258.11847,35.88403,56398.39992,0
8614-12703,1135076067279,13.86,0.05,258.11847,35.88408,56398.40729,0
8614-12703,1135076067279,13.85,0.05,258.11845,35.88406,56398.41468,0
8614-12703,1135076067279,13.82,0.05,258.11840,35.88404,56417.44268,0
8614-12703,1135076067279,13.84,0.05,258.11842,35.88403,56417.44894,0
8614-12703,1135076067279,13.83,0.05,258.11840,35.88405,56417.45520,0
8614-12703,1135076067279,13.82,0.05,258.11847,35.88405,56417.46151,0
8614-12703,1135076067279,13.84,0.05,258.11841,35.88406,56430.43197,0
8614-12703,1135076067279,13.82,0.05,258.11846,35.88406,56430.43539,0
8614-12703,1135076067279,13.83,0.05,258.11850,35.88407,56430.43877,0
8614-12703,1135076067279,13.84,0.05,258.11844,35.88403,56430.44211,0
8614-12703,1135076067279,13.79,0.05,258.11849,35.88408,56443.41758,0
8614-12703,1135076067279,13.82,0.05,258.11843,35.88404,56443.42328,0
8614-12703,1135076067279,13.84,0.05,258.11842,35.88405,56443.42893,0
8614-12703,1135076067279,13.82,0.05,258.11848,35.88404,56443.43468,0
8614-12703,1135076067279,13.81,0.05,258.11842,35.88401,56450.39918,0
8614-12703,1135076067279,13.82,0.05,258.11842,35.88407,56450.40418,0
8614-12703,1135076067279,13.86,0.05,258.11846,35.88405,56450.40930,0
8614-12703,1135076067279,13.81,0.05,258.11838,35.88403,56450.41438,0
8614-12703,1135076067279,13.79,0.05,258.11847,35.88403,56470.38085,0
8614-12703,1135076067279,13.81,0.05,258.11848,35.88404,56470.38757,0
8614-12703,1135076067279,13.83,0.05,258.11841,35.88404,56470.39441,0
8614-12703,1135076067279,13.77,0.05,258.11850,35.88403,56470.40114,0
8614-12703,1135076067279,13.83,0.05,258.11851,35.88404,56574.12148,0
8614-12703,1135076067279,13.82,0.05,258.11849,35.88399,56574.12759,0
8614-12703,1135076067279,13.80,0.05,258.11842,35.88398,56574.13371,0
8614-12703,1135076067279,13.82,0.05,258.11851,35.88403,56574.13988,0
8614-12703,1135076067279,13.83,0.05,258.11843,35.88405,56588.08088,0
8614-12703,1135076067279,13.84,0.05,258.11851,35.88402,56588.08771,0
8614-12703,1135076067279,13.82,0.05,258.11845,35.88402,56588.09454,0
8614-12703,1135076067279,13.82,0.05,258.11851,35.88401,56588.10137,0
8614-12703,1135077071475,13.77,0.05,258.11850,35.88406,53561.24189,0
8614-12703,1135077071475,13.80,0.05,258.11853,35.88402,53561.24756,0
8614-12703,1135077071475,13.84,0.05,258.11846,35.88404,53561.25320,0
8614-12703,1135077071475,13.81,0.05,258.11847,35.88401,53561.25882,0
8614-12703,1135077071475,13.77,0.05,258.11848,35.88408,53526.39939,0
8614-12703,1135077071475,13.83,0.05,258.11848,35.88411,53526.40909,0
8614-12703,1135077071475,13.83,0.05,258.11846,35.88407,53526.41884,0
8614-12703,1135077071475,13.78,0.05,258.11848,35.88404,53526.42862,0
8614-12703,1135077071475,13.82,0.05,258.11845,35.88403,53534.31906,0
8614-12703,1135077071475,13.81,0.05,258.11850,35.88409,53534.32759,0
8614-12703,1135077071475,13.89,0.05,258.11830,35.88398,53534.33601,0
8614-12703,1135077071475,13.85,0.05,258.11845,35.88404,53534.34434,0
8614-12703,1135077071475,13.86,0.05,258.11850,35.88403,53688.05987,0
8614-12703,1135077071475,13.84,0.05,258.11860,35.88410,53688.06525,0
8614-12703,1135077071475,13.87,0.05,258.11865,35.88406,53688.07066,0
8614-12703,1135077071475,13.83,0.05,258.11848,35.88407,53688.07604,0
8614-12703,1135077071475,13.81,0.05,258.11857,35.88411,53694.06369,0
8614-12703,1135077071475,13.80,0.05,258.11839,35.88406,53694.06698,0
8614-12703,1135077071475,13.82,0.05,258.11855,35.88407,53694.07019,0
8614-12703,1135077071475,13.84,0.05,258.11841,35.88408,53694.07349,0
8614-12703,1135077071475,13.82,0.05,258.11849,35.88403,53644.13535,0
8614-12703,1135077071475,13.80,0.05,258.11876,35.88405,53644.14191,0
8614-12703,1135077071475,13.82,0.05,258.11854,35.88409,53644.14844,0
8614-12703,1135077071475,13.83,0.05,258.11854,35.88413,53644.15499,0
8614-12703,1135077071475,13.81,0.05,258.11850,35.88406,53656.14057,0
8614-12703,1135077071475,13.78,0.05,258.11846,35.88405,53656.14545,0
8614-12703,1135077071475,13.81,0.05,258.11851,35.88403,53656.15033,0
8614-12703,1135077071475,13.77,0.05,258.11852,35.88408,53656.15520,0
8614-12703,1135077071475,13.80,0.05,258.11877,35.88403,53673.07577,0
8614-12703,1135077071475,13.81,0.05,258.11851,35.88408,53673.08066,0
8614-12703,1135077071475,13.82,0.05,258.11851,35.88406,53673.08555,0
8614-12703,1135077071475,13.80,0.05,258.11840,35.88405,53673.09044,0
8614-12703,1135077071475,13.84,0.05,258.11855,35.88407,53833.44939,0
8614-12703,1135077071475,13.82,0.05,258.11854,35.88404,53833.45585,0
8614-12703,1135077071475,13.82,0.05,258.11848,35.88408,53833.46251,0
8614-12703,1135077071475,13.83,0.05,258.11859,35.88406,53833.46912,0
8614-12703,1135077071475,13.80,0.05,258.11851,35.88406,53851.45783,0
8614-12703,1135077071475,13.83,0.05,258.11849,35.88410,53851.46215,0
8614-12703,1135077071475,13.82,0.05,258.11850,35.88404,53851.46639,0
8614-12703,1135077071475,13.83,0.05,258.11844,35.88412,53851.47072,0
8614-12703,1135077071475,14.06,0.07,258.11843,35.88386,53900.32070,0
8614-12703,1135077071475,13.97,0.07,258.11865,35.88404,53900.32172,0
8614-12703,1135077071475,14.03,0.07,258.11819,35.88389,53900.32272,0
8614-12703,1135077071475,14.25,0.07,258.11842,35.88406,53900.32372,0
8614-12703,1135077071475,13.80,0.05,258.11852,35.88407,53796.47452,0
8614-12703,1135077071475,13.81,0.05,258.11856,35.88407,53796.48095,0
8614-12703,1135077071475,13.72,0.05,258.11847,35.88406,53796.48743,0
8614-12703,1135077071475,13.80,0.05,258.11851,35.88408,53796.49390,0
8614-12703,1135077071475,13.83,0.05,258.11873,35.88402,53886.36897,0
8614-12703,1135077071475,13.83,0.05,258.11852,35.88408,53886.37809,0
8614-12703,1135077071475,13.83,0.05,258.11849,35.88409,53886.38719,0
8614-12703,1135077071475,13.83,0.05,258.11854,35.88407,53886.39629,0
8614-12703,1135077071475,13.84,0.06,258.11852,35.88409,54055.06018,0
8614-12703,1135077071475,13.83,0.06,258.11849,35.88408,54055.06306,0
8614-12703,1135077071475,13.82,0.06,258.11857,35.88406,54055.06595,0
8614-12703,1135077071475,13.84,0.06,258.11848,35.88411,54055.06885,0
8614-12703,1135077071475,13.83,0.05,258.11853,35.88406,54037.09092,0
8614-12703,1135077071475,13.83,0.05,258.11848,35.88408,54037.09572,0
8614-12703,1135077071475,13.80,0.05,258.11851,35.88407,54037.10055,0
8614-12703,1135077071475,13.79,0.05,258.11841,35.88403,54037.10540,0
8614-12703,1135077071475,13.79,0.05,258.11851,35.88406,53995.16366,0
8614-12703,1135077071475,13.79,0.05,258.11852,35.88402,53995.17328,0
8614-12703,1135077071475,13.80,0.05,258.11849,35.88406,53995.18288,0
8614-12703,1135077071475,13.80,0.05,258.11848,35.88403,53995.19249,0
8614-12703,1135077071475,13.80,0.05,258.11848,35.88405,53996.11755,0
8614-12703,1135077071475,13.80,0.05,258.11855,35.88406,53996.12309,0
8614-12703,1135077071475,13.79,0.05,258.11851,35.88406,53996.12856,0
8614-12703,1135077071475,13.80,0.05,258.11849,35.88406,53996.13404,0
8614-12703,1135077071475,13.84,0.05,258.11852,35.88408,54007.11285,0
8614-12703,1135077071475,13.83,0.05,258.11847,35.88406,54007.11454,0
8614-12703,1135077071475,13.85,0.05,258.11850,35.88409,54007.11623,0
8614-12703,1135077071475,13.82,0.06,258.11848,35.88406,54007.11791,0
8614-12703,1135077071475,13.80,0.05,258.11850,35.88403,54295.26422,0
8614-12703,1135077071475,13.83,0.05,258.11850,35.88407,54295.26848,0
8614-12703,1135077071475,13.78,0.05,258.11852,35.88409,54295.27277,0
8614-12703,1135077071475,13.80,0.05,258.11850,35.88403,54258.38802,0
8614-12703,1135077071475,13.82,0.05,258.11850,35.88406,54258.39457,0
8614-12703,1135077071475,13.79,0.05,258.11848,35.88405,54258.40116,0
8614-12703,1135077071475,13.84,0.05,258.11857,35.88408,54258.40768,0
8614-12703,1135077071475,13.82,0.05,258.11850,35.88404,54270.35889,0
8614-12703,1135077071475,13.83,0.05,258.11848,35.88406,54270.36639,0
8614-12703,1135077071475,13.81,0.05,258.11851,35.88410,54270.37393,0
8614-12703,1135077071475,13.83,0.05,258.11849,35.88407,54270.38145,0
8614-12703,1135077071475,13.85,0.05,258.11860,35.88407,54177.47094,0
8614-12703,1135077071475,13.89,0.05,258.11873,35.88413,54177.48026,0
8614-12703,1135077071475,13.83,0.05,258.11853,35.88409,54177.48959,0
8614-12703,1135077071475,13.82,0.05,258.11857,35.88406,54235.28860,0
8614-12703,1135077071475,13.83,0.05,258.11851,35.88409,54235.29348,0
8614-12703,1135077071475,13.89,0.05,258.11855,35.88403,54235.29838,0
8614-12703,1135077071475,13.83,0.05,258.11853,35.88404,54235.30328,0
8614-12703,1135077071475,13.79,0.05,258.11850,35.88404,54408.07470,0
8614-12703,1135077071475,13.79,0.05,258.11853,35.88406,54408.07892,0
8614-12703,1135077071475,13.79,0.05,258.11851,35.88401,54408.08313,0
8614-12703,1135077071475,13.82,0.05,258.11851,35.88406,54408.08733,0
8614-12703,1135077071475,13.79,0.05,258.11849,35.88403,54419.06548,0
8614-12703,1135077071475,13.80,0.05,258.11848,35.88407,54419.07090,0
8614-12703,1135077071475,13.80,0.05,258.11848,35.88402,54419.07628,0
8614-12703,1135077071475,13.77,0.05,258.11852,35.88406,54419.08170,0
8614-12703,1135077071475,13.79,0.05,258.11848,35.88407,54385.10848,0
8614-12703,1135077071475,13.81,0.05,258.11850,35.88408,54385.11282,0
8614-12703,1135077071475,13.80,0.05,258.11855,35.88408,54385.11716,0
8614-12703,1135077071475,13.80,0.05,258.11851,35.88405,54385.12145,0
8614-12703,1135077071475,13.79,0.05,258.11846,35.88407,54358.18595,0
8614-12703,1135077071475,13.79,0.05,258.11852,35.88406,54358.19132,0
8614-12703,1135077071475,13.80,0.05,258.11852,35.88405,54358.19670,0
8614-12703,1135077071475,13.78,0.05,258.11846,35.88408,54358.20207,0
8614-12703,1135077071475,13.80,0.05,258.11853,35.88409,54568.35262,0
8614-12703,1135077071475,13.81,0.05,258.11853,35.88407,54568.36243,0
8614-12703,1135077071475,13.83,0.05,258.11851,35.88402,54568.37225,0
8614-12703,1135077071475,13.82,0.05,258.11857,35.88407,54568.38204,0
8614-12703,1135077071475,13.83,0.05,258.11863,35.88406,54584.28440,0
8614-12703,1135077071475,13.85,0.05,258.11863,35.88409,54584.29202,0
8614-12703,1135077071475,13.81,0.05,258.11861,35.88409,54584.29963,0
8614-12703,1135077071475,13.82,0.05,258.11852,35.88405,54626.34722,0
8614-12703,1135077071475,13.79,0.05,258.11852,35.88403,54626.35450,0
8614-12703,1135077071475,13.79,0.05,258.11852,35.88407,54626.36178,0
8614-12703,1135077071475,13.81,0.05,258.11847,35.88404,54626.36903,0
8614-12703,1135077071475,13.87,0.05,258.11881,35.88417,54641.35880,0
8614-12703,1135077071475,13.83,0.05,258.11871,35.88412,54641.36482,0
8614-12703,1135077071475,13.77,0.05,258.11848,35.88404,54641.37089,0
8614-12703,1135077071475,13.82,0.05,258.11854,35.88406,54531.40216,0
8614-12703,1135077071475,13.83,0.05,258.11853,35.88404,54531.41204,0
8614-12703,1135077071475,13.83,0.05,258.11849,35.88404,54531.42186,0
8614-12703,1135077071475,13.82,0.05,258.11858,35.88407,54531.43167,0
8614-12703,1135077071475,13.79,0.05,258.11855,35.88410,54592.40399,0
8614-12703,1135077071475,13.79,0.05,258.11853,35.88409,54598.35977,0
8614-12703,1135077071475,13.78,0.05,258.11852,35.88402,54598.36717,0
8614-12703,1135077071475,13.80,0.05,258.11854,35.88407,54598.37236,0
8614-12703,1135077071475,13.80,0.05,258.11856,35.88406,54598.37797,0
8614-12703,1135077071475,13.75,0.05,258.11836,35.88405,54731.16284,0
8614-12703,1135077071475,13.77,0.05,258.11842,35.88404,54731.16877,0
8614-12703,1135077071475,13.84,0.05,258.11844,35.88404,54731.17470,0
8614-12703,1135077071475,13.86,0.05,258.11889,35.88415,54731.18063,0
8614-12703,1135077071475,13.81,0.05,258.11857,35.88405,54942.37414,0
8614-12703,1135077071475,13.83,0.05,258.11852,35.88408,54942.37962,0
8614-12703,1135077071475,13.81,0.05,258.11851,35.88405,54942.38506,0
8614-12703,1135077071475,13.83,0.05,258.11854,35.88405,54942.39056,0
8614-12703,1135077071475,13.86,0.05,258.11845,35.88403,55063.23502,0
8614-12703,1135077071475,13.83,0.05,258.11854,35.88405,55063.24091,0
8614-12703,1135077071475,13.80,0.05,258.11847,35.88401,55063.24670,0
8614-12703,1135077071475,13.83,0.05,258.11850,35.88406,55063.25252,0
8614-12703,1135077071475,13.84,0.06,258.11856,35.88410,55034.17449,0
8614-12703,1135077071475,13.82,0.05,258.11852,35.88404,55034.17845,0
8614-12703,1135077071475,13.80,0.05,258.11866,35.88416,55034.18236,0
8614-12703,1135077071475,13.85,0.06,258.11852,35.88408,55034.18622,0
8614-12703,1135077071475,13.79,0.05,258.11868,35.88419,55043.20355,0
8614-12703,1135077071475,13.88,0.05,258.11879,35.88412,55043.20953,0
8614-12703,1135077071475,13.79,0.05,258.11851,35.88402,55043.21547,0
8614-12703,1135077071475,13.90,0.05,258.11867,35.88419,55043.22129,0
8614-12703,1135077071475,13.84,0.05,258.11850,35.88409,54996.36673,0
8614-12703,1135077071475,13.84,0.05,258.11851,35.88404,54996.37502,0
8614-12703,1135077071475,13.84,0.05,258.11851,35.88405,54996.38576,0
8614-12703,1135077071475,13.84,0.05,258.11856,35.88408,54996.39137,0
8614-12703,1135077071475,13.82,0.05,258.11856,35.88406,54892.50308,0
8614-12703,1135077071475,13.82,0.05,258.11853,35.88404,54892.51080,0
8614-12703,1135077071475,13.82,0.05,258.11854,35.88403,54892.51850,0
8614-12703,1135077071475,13.81,0.05,258.11851,35.88406,54892.52648,0
8614-12703,1135077071475,13.78,0.05,258.11849,35.88406,54919.42703,0
8614-12703,1135077071475,13.83,0.05,258.11841,35.88403,54920.45733,0
8614-12703,1135077071475,13.82,0.05,258.11850,35.88405,54920.46517,0
8614-12703,1135077071475,13.82,0.05,258.11847,35.88405,54920.47314,0
8614-12703,1135077071475,13.83,0.05,258.11851,35.88407,54920.48116,0
8614-12703,1135077071475,13.82,0.05,258.11853,35.88403,55095.16926,0
8614-12703,1135077071475,13.81,0.05,258.11846,35.88406,55095.17416,0
8614-12703,1135077071475,13.81,0.05,258.11848,35.88411,55095.17902,0
8614-12703,1135077071475,13.84,0.05,258.11852,35.88410,55095.18395,0
8614-12703,1135077071475,13.83,0.05,258.11857,35.88410,55102.13104,0
8614-12703,1135077071475,13.82,0.05,258.11846,35.88405,55102.13595,0
8614-12703,1135077071475,13.81,0.05,258.11851,35.88408,55102.14079,0
8614-12703,1135077071475,13.83,0.05,258.11845,35.88402,55102.14570,0
8614-12703,1135077071475,13.85,0.05,258.11843,35.88409,55299.43328,0
8614-12703,1135077071475,13.83,0.05,258.11846,35.88409,55299.44023,0
8614-12703,1135077071475,13.86,0.05,258.11850,35.88410,55299.44724,0
8614-12703,1135077071475,13.98,0.05,258.11905,35.88425,55350.36354,0
8614-12703,1135077071475,13.83,0.05,258.11838,35.88404,55350.36935,0
8614-12703,1135077071475,13.85,0.05,258.11847,35.88405,55357.35374,0
8614-12703,1135077071475,13.85,0.05,258.11850,35.88406,55357.35888,0
8614-12703,1135077071475,13.83,0.05,258.11851,35.88407,55357.36406,0
8614-12703,1135077071475,13.83,0.05,258.11844,35.88408,55357.36922,0
8614-12703,1135077071475,13.85,0.05,258.11847,35.88408,55364.33406,0
8614-12703,1135077071475,13.82,0.05,258.11847,35.88401,55368.30283,0
8614-12703,1135077071475,13.83,0.05,258.11847,35.88405,55368.30976,0
8614-12703,1135077071475,13.82,0.05,258.11848,35.88402,55368.31665,0
8614-12703,1135077071475,13.80,0.05,258.11853,35.88402,55368.32358,0
8614-12703,1135077071475,13.78,0.05,258.11848,35.88408,55273.50695,0
8614-12703,1135077071475,13.78,0.05,258.11847,35.88408,55273.51155,0
8614-12703,1135077071475,13.86,0.05,258.11841,35.88408,55273.51612,0
8614-12703,1135077071475,13.70,0.05,258.11843,35.88405,55273.52079,0
8614-12703,1135077071475,13.85,0.06,258.11850,35.88412,55324.42153,0
