InputID,ID,Mag,Magerr,RA,Decl,MJD,Blend
8314-1902,1138070067718,14.79,0.06,243.25889,39.23726,54920.39616,0
8314-1902,1138070067718,14.82,0.06,243.25885,39.23729,54953.42678,0
8314-1902,1138070067718,14.78,0.06,243.25879,39.23725,54953.43407,0
8314-1902,1138070067718,14.81,0.06,243.25879,39.23731,54953.44125,0
8314-1902,1138070067718,14.79,0.06,243.25883,39.23723,54953.44854,0
8314-1902,1138070067718,14.76,0.06,243.25880,39.23727,54967.34394,0
8314-1902,1138070067718,14.74,0.06,243.25884,39.23728,54967.35396,0
8314-1902,1138070067718,14.80,0.06,243.25878,39.23732,54967.36396,0
8314-1902,1138070067718,14.79,0.06,243.25882,39.23729,54967.37286,0
8314-1902,1138070067718,14.81,0.06,243.25882,39.23729,54979.32594,0
8314-1902,1138070067718,14.76,0.06,243.25880,39.23727,54979.33328,0
8314-1902,1138070067718,14.75,0.06,243.25884,39.23729,54979.34055,0
8314-1902,1138070067718,14.80,0.06,243.25882,39.23722,54979.34774,0
8314-1902,1138070067718,14.43,0.06,243.25877,39.23723,55089.15756,0
8314-1902,1138070067718,14.72,0.06,243.25873,39.23727,55089.16980,0
8314-1902,1138070067718,14.79,0.06,243.25883,39.23727,55089.17593,0
8314-1902,1138070067718,14.70,0.06,243.25887,39.23729,55095.14940,0
8314-1902,1138070067718,14.77,0.06,243.25875,39.23727,55095.15495,0
8314-1902,1138070067718,14.76,0.06,243.25875,39.23720,55095.16038,0
8314-1902,1138070067718,14.77,0.06,243.25887,39.23726,55095.16584,0
8314-1902,1138070067718,14.79,0.06,243.25868,39.23715,55299.37109,0
8314-1902,1138070067718,14.81,0.06,243.25878,39.23716,55299.37800,0
8314-1902,1138070067718,14.81,0.06,243.25872,39.23724,55299.38500,0
8314-1902,1138070067718,14.76,0.06,243.25870,39.23720,55299.39196,0
8314-1902,1138070067718,14.78,0.06,243.25872,39.23722,55355.31547,0
8314-1902,1138070067718,14.71,0.06,243.25870,39.23729,55355.31996,0
8314-1902,1138070067718,14.76,0.06,243.25870,39.23729,55355.32449,0
8314-1902,1138070067718,14.77,0.06,243.25872,39.23725,55355.32906,0
8314-1902,1138070067718,14.76,0.06,243.25876,39.23723,55364.30332,0
8314-1902,1138070067718,14.79,0.06,243.25875,39.23723,55364.30904,0
8314-1902,1138070067718,14.78,0.06,243.25882,39.23726,55364.31475,0
8314-1902,1138070067718,14.77,0.06,243.25871,39.23729,55364.32046,0
8314-1902,1138070067718,14.74,0.06,243.25872,39.23719,55368.25903,0
8314-1902,1138070067718,14.77,0.06,243.25880,39.23721,55368.26599,0
8314-1902,1138070067718,14.77,0.06,243.25876,39.23726,55368.27292,0
8314-1902,1138070067718,14.72,0.06,243.25875,39.23734,55368.27977,0
8314-1902,1138070067718,14.77,0.06,243.25883,39.23713,55273.41017,0
8314-1902,1138070067718,14.81,0.06,243.25886,39.23719,55273.41601,0
8314-1902,1138070067718,14.80,0.06,243.25878,39.23722,55273.42183,0
8314-1902,1138070067718,14.76,0.06,243.25885,39.23715,55273.42760,0
8314-1902,1138070067718,14.78,0.06,243.25872,39.23718,55327.43421,0
8314-1902,1138070067718,14.77,0.06,243.25878,39.23718,55327.44001,0
8314-1902,1138070067718,14.76,0.06,243.25868,39.23722,55327.44583,0
8314-1902,1138070067718,14.78,0.06,243.25870,39.23719,55327.45165,0
8314-1902,1138070067718,14.75,0.06,243.25880,39.23721,55341.35304,0
8314-1902,1138070067718,14.74,0.06,243.25878,39.23718,55341.35879,0
8314-1902,1138070067718,14.78,0.06,243.25880,39.23717,55341.36454,0
8314-1902,1138070067718,14.77,0.06,243.25873,39.23721,55341.37033,0
8314-1902,1138070067718,14.81,0.06,243.25896,39.23713,55455.15171,0
8314-1902,1138070067718,14.77,0.06,243.25891,39.23713,55455.16731,0
8314-1902,1138070067718,14.77,0.06,243.25889,39.23720,55455.17472,0
8314-1902,1138070067718,14.80,0.06,243.25875,39.23728,55652.37518,0
8314-1902,1138070067718,14.78,0.06,243.25874,39.23723,55652.38208,0
8314-1902,1138070067718,14.78,0.06,243.25881,39.23727,55652.38906,0
8314-1902,1138070067718,14.77,0.06,243.25869,39.23727,55652.39601,0
8314-1902,1138070067718,14.81,0.06,243.25879,39.23731,55677.37432,0
8314-1902,1138070067718,14.78,0.06,243.25881,39.23721,55677.38145,0
8314-1902,1138070067718,14.80,0.06,243.25871,39.23728,55677.38886,0
8314-1902,1138070067718,14.79,0.06,243.25876,39.23726,55677.39728,0
8314-1902,1138070067718,14.74,0.06,243.25890,39.23729,55714.32171,0
8314-1902,1138070067718,14.77,0.06,243.25876,39.23734,55714.32621,0
8314-1902,1138070067718,14.77,0.06,243.25875,39.23731,55714.33073,0
8314-1902,1138070067718,14.79,0.06,243.25874,39.23725,55714.33524,0
8314-1902,1138070067718,14.77,0.06,243.25882,39.23724,55723.32984,0
8314-1902,1138070067718,14.80,0.06,243.25883,39.23729,55723.33670,0
8314-1902,1138070067718,14.82,0.06,243.25882,39.23729,55723.34347,0
8314-1902,1138070067718,14.80,0.06,243.25881,39.23736,55723.35040,0
8314-1902,1138070067718,14.78,0.06,243.25873,39.23739,55688.37219,0
8314-1902,1138070067718,14.71,0.06,243.25875,39.23737,55688.37828,0
8314-1902,1138070067718,14.78,0.06,243.25883,39.23732,55688.38442,0
8314-1902,1138070067718,14.79,0.06,243.25878,39.23738,55688.39057,0
8314-1902,1138070067718,14.79,0.06,243.25891,39.23712,55852.08626,0
8314-1902,1138070067718,14.82,0.06,243.25896,39.23718,55852.09139,0
8314-1902,1138070067718,14.75,0.06,243.25886,39.23718,55852.09660,0
8314-1902,1138070067718,14.81,0.06,243.25893,39.23721,55852.10177,0
8314-1902,1138070067718,14.80,0.06,243.25892,39.23717,56019.37520,0
8314-1902,1138070067718,14.75,0.05,243.25899,39.23721,56019.38709,0
8314-1902,1138070067718,14.82,0.06,243.25892,39.23724,56019.39897,0
8314-1902,1138070067718,14.77,0.05,243.25895,39.23720,56019.41095,0
8314-1902,1138070067718,14.78,0.06,243.25892,39.23722,56063.37526,0
8314-1902,1138070067718,14.79,0.06,243.25891,39.23722,56063.38204,0
8314-1902,1138070067718,14.77,0.06,243.25885,39.23720,56063.38885,0
8314-1902,1138070067718,14.74,0.06,243.25895,39.23718,56063.39565,0
8314-1902,1138070067718,14.81,0.06,243.25890,39.23712,56071.34286,0
8314-1902,1138070067718,14.81,0.06,243.25889,39.23718,56071.35033,0
8314-1902,1138070067718,14.80,0.06,243.25897,39.23717,56071.35784,0
8314-1902,1138070067718,14.82,0.06,243.25887,39.23716,56071.36531,0
8314-1902,1138070067718,14.82,0.06,243.25895,39.23716,56077.37061,0
8314-1902,1138070067718,14.81,0.06,243.25889,39.23715,56077.37867,0
8314-1902,1138070067718,14.79,0.06,243.25894,39.23723,56077.38667,0
8314-1902,1138070067718,14.82,0.06,243.25885,39.23716,56077.39464,0
8314-1902,1138070067718,14.79,0.06,243.25886,39.23712,56099.28804,0
8314-1902,1138070067718,14.82,0.06,243.25887,39.23720,56099.29542,0
8314-1902,1138070067718,14.75,0.06,243.25894,39.23719,56099.30275,0
8314-1902,1138070067718,14.76,0.06,243.25891,39.23717,56099.31013,0
8314-1902,1138070067718,14.75,0.06,243.25885,39.23722,56189.14684,0
8314-1902,1138070067718,14.77,0.06,243.25883,39.23725,56189.15075,0
8314-1902,1138070067718,14.80,0.06,243.25890,39.23722,56189.15478,0
8314-1902,1138070067718,14.80,0.06,243.25886,39.23719,56189.15882,0
8314-1902,1138070067718,14.82,0.06,243.25883,39.23723,56195.14511,0
8314-1902,1138070067718,14.78,0.06,243.25893,39.23729,56195.15140,0
8314-1902,1138070067718,14.80,0.06,243.25892,39.23729,56195.15781,0
8314-1902,1138070067718,14.78,0.06,243.25891,39.23717,56195.16422,0
8314-1902,1138070067718,14.77,0.06,243.25885,39.23728,56375.48952,0
8314-1902,1138070067718,14.76,0.06,243.25887,39.23734,56375.49699,0
8314-1902,1138070067718,14.76,0.06,243.25889,39.23731,56375.50398,0
8314-1902,1138070067718,14.78,0.06,243.25889,39.23728,56375.51047,0
8314-1902,1138070067718,14.81,0.06,243.25896,39.23719,55956.49655,0
8314-1902,1138070067718,14.83,0.06,243.25892,39.23715,55956.50277,0
8314-1902,1138070067718,14.81,0.06,243.25893,39.23720,55956.50896,0
8314-1902,1138070067718,14.75,0.06,243.25894,39.23714,55956.51520,0
8314-1902,1138070067718,14.83,0.06,243.25881,39.23723,56390.45103,0
8314-1902,1138070067718,14.80,0.06,243.25889,39.23729,56390.46203,0
8314-1902,1138070067718,14.77,0.06,243.25886,39.23728,56390.47310,0
8314-1902,1138070067718,14.80,0.06,243.25881,39.23723,56390.48429,0
8314-1902,1138070067718,14.80,0.06,243.25889,39.23730,56419.40121,0
8314-1902,1138070067718,14.84,0.06,243.25895,39.23726,56419.40694,0
8314-1902,1138070067718,14.81,0.06,243.25892,39.23729,56419.41270,0
8314-1902,1138070067718,14.74,0.06,243.25891,39.23730,56419.41849,0
8314-1902,1138070067718,14.80,0.06,243.25887,39.23723,56432.36635,0
8314-1902,1138070067718,14.78,0.06,243.25881,39.23729,56432.37145,0
8314-1902,1138070067718,14.77,0.06,243.25887,39.23728,56432.37658,0
8314-1902,1138070067718,14.76,0.06,243.25885,39.23722,56432.38169,0
8314-1902,1138070067718,14.76,0.06,243.25887,39.23731,56446.33917,0
8314-1902,1138070067718,14.78,0.06,243.25880,39.23729,56446.34597,0
8314-1902,1138070067718,14.80,0.06,243.25886,39.23733,56446.35274,0
8314-1902,1138070067718,14.77,0.06,243.25880,39.23729,56446.35956,0
8314-1902,1138070067718,14.72,0.06,243.25889,39.23732,56455.21934,0
8314-1902,1138070067718,14.75,0.06,243.25890,39.23739,56455.22499,0
8314-1902,1138070067718,14.76,0.06,243.25882,39.23736,56455.23069,0
8314-1902,1138070067718,14.80,0.06,243.25881,39.23737,56455.23634,0
8314-1902,1138070067718,14.78,0.06,243.25883,39.23728,56462.30976,0
